zip,latitude,longitude,city,state,county,name
66219,38.955326,-94.779899,Shawnee Mission,KS,Johnson,Kansas
66450,39.261802,-96.333203,Louisville,KS,Pottawatomie,Kansas
66220,38.961334,-94.822249,Shawnee Mission,KS,Johnson,Kansas
66502,39.209375,-96.564589,Manhattan,KS,Riley,Kansas
66222,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66506,39.196032,-96.583875,Manhattan,KS,Riley,Kansas
66224,38.859094,-94.631442,Shawnee Mission,KS,Johnson,Kansas
66508,39.863544,-96.617219,Marysville,KS,Marshall,Kansas
66226,39.017826,-94.862667,Shawnee Mission,KS,Johnson,Kansas
66515,39.923097,-95.694761,Morrill,KS,Brown,Kansas
66251,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66517,39.115313,-96.71009,Ogden,KS,Riley,Kansas
66279,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66520,39.411089,-96.439613,Olsburg,KS,Pottawatomie,Kansas
66282,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66522,39.865912,-95.93919,Oneida,KS,Nemaha,Kansas
66286,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66524,38.724549,-95.574894,Overbrook,KS,Osage,Kansas
66402,38.916916,-95.839181,Auburn,KS,Shawnee,Kansas
66526,39.069282,-96.167821,Paxico,KS,Wabaunsee,Kansas
66404,39.753031,-96.108737,Baileyville,KS,Nemaha,Kansas
66528,38.634939,-95.55521,Quenemo,KS,Osage,Kansas
66406,39.906945,-96.416779,Beattie,KS,Marshall,Kansas
66531,39.300456,-96.822207,Riley,KS,Riley,Kansas
66408,39.960927,-95.967077,Bern,KS,Nemaha,Kansas
66533,39.158392,-95.959031,Rossville,KS,Shawnee,Kansas
66411,39.713306,-96.563601,Blue Rapids,KS,Marshall,Kansas
66535,39.28971,-96.435394,Saint George,KS,Pottawatomie,Kansas
66413,38.73799,-95.815754,Burlingame,KS,Osage,Kansas
66537,38.74633,-95.675159,Scranton,KS,Osage,Kansas
66415,39.697428,-96.032867,Centralia,KS,Nemaha,Kansas
66539,39.151302,-95.86381,Silver Lake,KS,Shawnee,Kansas
66417,39.654314,-96.031758,Corning,KS,Nemaha,Kansas
66540,39.478973,-95.825452,Soldier,KS,Jackson,Kansas
66419,39.353979,-95.612718,Denison,KS,Jackson,Kansas
66542,39.002048,-95.628841,Tecumseh,KS,Shawnee,Kansas
66420,38.964532,-95.917186,Dover,KS,Shawnee,Kansas
66544,39.689591,-96.495257,Vermillion,KS,Marshall,Kansas
66422,39.347682,-96.10416,Emmett,KS,Pottawatomie,Kansas
66546,38.905693,-95.729868,Wakarusa,KS,Shawnee,Kansas
66424,39.699141,-95.462469,Everest,KS,Brown,Kansas
66548,39.763462,-96.701387,Waterville,KS,Marshall,Kansas
66426,39.43982,-96.506769,Fostoria,KS,Pottawatomie,Kansas
66551,39.471738,-96.257561,Wheaton,KS,Pottawatomie,Kansas
66428,39.664216,-95.930454,Goff,KS,Nemaha,Kansas
66555,39.783753,-96.522806,Marysville,KS,Marshall,Kansas
66431,38.789698,-95.963421,Harveyville,KS,Wabaunsee,Kansas
66601,38.988075,-95.780662,Topeka,KS,Shawnee,Kansas
66439,39.664076,-95.527212,Horton,KS,Brown,Kansas
66603,39.05215,-95.675758,Topeka,KS,Shawnee,Kansas
66440,39.305187,-95.685374,Hoyt,KS,Jackson,Kansas
66605,39.01115,-95.592088,Topeka,KS,Shawnee,Kansas
66442,39.113738,-96.837821,Fort Riley,KS,Geary,Kansas
66607,39.044349,-95.630107,Topeka,KS,Shawnee,Kansas
66451,38.622848,-95.656131,Lyndon,KS,Osage,Kansas
66609,38.96474,-95.615101,Topeka,KS,Shawnee,Kansas
66501,39.053494,-96.237918,Mc Farland,KS,Wabaunsee,Kansas
66610,38.975466,-95.817109,Topeka,KS,Shawnee,Kansas
66503,39.245797,-96.633596,Manhattan,KS,Riley,Kansas
66612,39.04045,-95.679459,Topeka,KS,Shawnee,Kansas
66505,39.304937,-96.675295,Manhattan,KS,Riley,Kansas
66614,39.017305,-95.779995,Topeka,KS,Shawnee,Kansas
66507,39.070808,-96.131584,Maple Hill,KS,Wabaunsee,Kansas
66616,39.065477,-95.626357,Topeka,KS,Shawnee,Kansas
66509,39.312432,-95.760939,Mayetta,KS,Jackson,Kansas
66618,39.139907,-95.801975,Topeka,KS,Shawnee,Kansas
66510,38.499728,-95.611239,Melvern,KS,Osage,Kansas
66621,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66512,39.202791,-95.530598,Meriden,KS,Jefferson,Kansas
66625,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66514,39.127855,-96.874028,Milford,KS,Geary,Kansas
66629,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66516,39.601523,-95.716332,Netawaka,KS,Jackson,Kansas
66634,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66518,39.964838,-96.551054,Oketo,KS,Marshall,Kansas
66636,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66521,39.442426,-96.34428,Onaga,KS,Pottawatomie,Kansas
66638,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66523,38.629558,-95.737112,Osage City,KS,Osage,Kansas
66647,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66527,39.761448,-95.635089,Powhattan,KS,Brown,Kansas
66652,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66532,39.818216,-95.456658,Robinson,KS,Brown,Kansas
66658,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66534,39.899941,-95.802372,Sabetha,KS,Nemaha,Kansas
66667,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66536,39.256719,-96.128154,Saint Marys,KS,Pottawatomie,Kansas
66683,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66538,39.847328,-96.031629,Seneca,KS,Nemaha,Kansas
66692,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66541,39.847244,-96.510692,Summerfield,KS,Marshall,Kansas
66711,37.601241,-94.697518,Arcadia,KS,Crawford,Kansas
66543,38.641898,-95.601158,Vassar,KS,Osage,Kansas
66713,37.139184,-94.789814,Baxter Springs,KS,Cherokee,Kansas
66547,39.298416,-96.341383,Wamego,KS,Pottawatomie,Kansas
66717,37.614292,-95.703647,Buffalo,KS,Wilson,Kansas
66549,39.4138,-96.437389,Westmoreland,KS,Pottawatomie,Kansas
66720,37.609218,-95.416422,Chanute,KS,Neosho,Kansas
66550,39.636115,-95.811894,Wetmore,KS,Nemaha,Kansas
66724,37.368216,-94.832276,Cherokee,KS,Crawford,Kansas
66552,39.59411,-95.639154,Whiting,KS,Jackson,Kansas
66728,37.16944,-94.704133,Crestline,KS,Cherokee,Kansas
66554,39.465421,-96.806367,Randolph,KS,Riley,Kansas
66733,37.580055,-95.29892,Erie,KS,Neosho,Kansas
66604,39.045716,-95.758369,Topeka,KS,Shawnee,Kansas
66735,37.437747,-94.683265,Franklin,KS,Crawford,Kansas
66606,39.059349,-95.72161,Topeka,KS,Shawnee,Kansas
66739,37.15456,-94.833896,Galena,KS,Cherokee,Kansas
66608,39.080299,-95.645607,Topeka,KS,Shawnee,Kansas
66740,37.472432,-95.370691,Galesburg,KS,Neosho,Kansas
66611,39.0152,-95.695559,Topeka,KS,Shawnee,Kansas
66742,37.923162,-95.346697,Gas,KS,Allen,Kansas
66615,39.055155,-95.854169,Topeka,KS,Shawnee,Kansas
66746,37.638333,-94.942113,Hepler,KS,Crawford,Kansas
66617,39.15275,-95.793795,Topeka,KS,Shawnee,Kansas
66748,37.829342,-95.34549,Humboldt,KS,Allen,Kansas
66619,38.953556,-95.723636,Topeka,KS,Shawnee,Kansas
66751,37.914528,-95.255758,La Harpe,KS,Allen,Kansas
66620,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66753,37.448486,-94.856644,Mc Cune,KS,Crawford,Kansas
66622,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66755,37.914394,-95.197671,Moran,KS,Allen,Kansas
66624,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66757,37.56084,-95.668445,Neodesha,KS,Wilson,Kansas
66626,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66759,37.568982,-95.937861,New Albany,KS,Wilson,Kansas
66628,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66760,37.34199,-94.619885,Opolis,KS,Crawford,Kansas
66637,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66762,37.448044,-94.819212,Pittsburg,KS,Crawford,Kansas
66642,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66771,37.545144,-95.183687,Saint Paul,KS,Neosho,Kansas
66653,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66773,37.280945,-94.809198,Scammon,KS,Cherokee,Kansas
66675,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66775,37.675371,-95.178823,Stark,KS,Neosho,Kansas
66686,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66777,37.814423,-95.88888,Toronto,KS,Woodson,Kansas
66699,39.042939,-95.769657,Topeka,KS,Shawnee,Kansas
66779,37.847185,-94.975786,Uniontown,KS,Bourbon,Kansas
66701,37.821629,-94.714793,Fort Scott,KS,Bourbon,Kansas
66780,37.57292,-94.856834,Walnut,KS,Crawford,Kansas
66710,37.525023,-95.661801,Altoona,KS,Wilson,Kansas
66782,37.285147,-94.926124,West Mineral,KS,Cherokee,Kansas
66712,37.557295,-94.694906,Arma,KS,Crawford,Kansas
66801,38.434153,-96.152766,Emporia,KS,Lyon,Kansas
66714,37.611817,-95.703812,Benedict,KS,Wilson,Kansas
66830,38.608394,-96.108283,Admire,KS,Lyon,Kansas
66716,37.874455,-95.02624,Bronson,KS,Bourbon,Kansas
66834,38.864507,-96.488112,Alta Vista,KS,Wabaunsee,Kansas
66725,37.169887,-94.889857,Columbus,KS,Cherokee,Kansas
66838,38.565758,-96.801336,Burdick,KS,Morris,Kansas
66727,37.559151,-95.743835,Coyville,KS,Wilson,Kansas
66843,38.260042,-96.822766,Cedar Point,KS,Chase,Kansas
66732,37.838456,-95.215073,Elsmore,KS,Allen,Kansas
66845,38.37674,-96.54945,Cottonwood Falls,KS,Chase,Kansas
66734,37.624035,-94.798259,Farlington,KS,Crawford,Kansas
66849,38.826679,-96.579805,Dwight,KS,Morris,Kansas
66736,37.571672,-95.748418,Fredonia,KS,Wilson,Kansas
66850,38.372982,-96.646064,Elmdale,KS,Chase,Kansas
66738,38.01017,-94.720191,Fulton,KS,Bourbon,Kansas
66852,38.105539,-95.794536,Gridley,KS,Coffey,Kansas
66741,37.855416,-94.850996,Garland,KS,Bourbon,Kansas
66854,38.345691,-96.103771,Hartford,KS,Lyon,Kansas
66743,37.471611,-94.881385,Girard,KS,Crawford,Kansas
66856,38.237155,-95.790281,Lebo,KS,Coffey,Kansas
66749,37.885757,-95.391057,Iola,KS,Allen,Kansas
66858,38.493293,-96.96264,Lincolnville,KS,Marion,Kansas
66754,37.855416,-94.850996,Mapleton,KS,Bourbon,Kansas
66861,38.284561,-96.965255,Marion,KS,Marion,Kansas
66756,37.54259,-94.661105,Mulberry,KS,Crawford,Kansas
66863,37.888276,-96.242059,Neal,KS,Greenwood,Kansas
66758,37.998206,-95.622106,Neosho Falls,KS,Woodson,Kansas
66865,38.354006,-96.1903,Olpe,KS,Lyon,Kansas
66761,37.914531,-95.56937,Piqua,KS,Woodson,Kansas
66869,38.390683,-96.538737,Strong City,KS,Chase,Kansas
66763,37.446615,-94.691566,Frontenac,KS,Crawford,Kansas
66870,37.978282,-96.012585,Virgil,KS,Greenwood,Kansas
66767,38.178868,-94.705448,Prescott,KS,Linn,Kansas
66872,38.783116,-96.779581,White City,KS,Morris,Kansas
66769,37.836666,-94.880482,Redfield,KS,Bourbon,Kansas
66933,39.681367,-96.862609,Barnes,KS,Washington,Kansas
66770,37.073183,-94.758958,Riverton,KS,Cherokee,Kansas
66935,39.836218,-97.601461,Belleville,KS,Republic,Kansas
66772,37.768978,-95.24453,Savonburg,KS,Allen,Kansas
66937,39.655509,-97.17341,Clifton,KS,Washington,Kansas
66776,37.480322,-95.452585,Thayer,KS,Neosho,Kansas
66939,39.746555,-97.666524,Courtland,KS,Republic,Kansas
66778,37.14002,-94.881789,Treece,KS,Cherokee,Kansas
66940,39.801787,-97.458269,Cuba,KS,Republic,Kansas
66781,37.258838,-94.734382,Weir,KS,Cherokee,Kansas
66942,39.778286,-97.993161,Formoso,KS,Jewell,Kansas
66783,37.884741,-95.723555,Yates Center,KS,Woodson,Kansas
66944,39.83551,-97.269445,Haddam,KS,Washington,Kansas
66833,38.652011,-96.173461,Allen,KS,Lyon,Kansas
66946,39.841523,-96.966275,Hollenberg,KS,Washington,Kansas
66835,38.556174,-96.261884,Americus,KS,Lyon,Kansas
66948,39.598963,-97.86117,Jamestown,KS,Cloud,Kansas
66839,38.236316,-95.733598,Burlington,KS,Coffey,Kansas
66951,39.783621,-98.796287,Kensington,KS,Smith,Kansas
66840,38.089221,-96.888518,Burns,KS,Marion,Kansas
66953,39.784861,-97.168514,Linn,KS,Washington,Kansas
66842,37.995545,-96.661017,Cassoday,KS,Butler,Kansas
66955,39.841669,-97.22614,Mahaska,KS,Washington,Kansas
66846,38.69588,-96.5469,Council Grove,KS,Morris,Kansas
66959,39.860279,-97.498488,Munden,KS,Republic,Kansas
66851,38.293353,-96.974518,Florence,KS,Marion,Kansas
66960,39.960731,-97.428585,Narka,KS,Republic,Kansas
66853,37.980393,-96.199508,Hamilton,KS,Greenwood,Kansas
66962,39.610229,-97.12993,Palmer,KS,Washington,Kansas
66855,37.888276,-96.242059,Lamont,KS,Greenwood,Kansas
66964,39.875728,-97.628516,Republic,KS,Republic,Kansas
66857,38.11486,-95.685599,Le Roy,KS,Coffey,Kansas
66966,39.794591,-97.783734,Scandia,KS,Republic,Kansas
66859,38.566392,-96.967811,Lost Springs,KS,Marion,Kansas
66968,39.781107,-97.054286,Washington,KS,Washington,Kansas
66860,38.061943,-96.144795,Madison,KS,Greenwood,Kansas
67002,37.701532,-97.098431,Andover,KS,Butler,Kansas
66862,38.303962,-96.597442,Matfield Green,KS,Chase,Kansas
67004,37.248959,-97.690887,Argonia,KS,Sumner,Kansas
66864,38.413332,-96.103875,Neosho Rapids,KS,Lyon,Kansas
67008,37.378279,-96.720974,Atlanta,KS,Cowley,Kansas
66866,38.134801,-97.003776,Peabody,KS,Marion,Kansas
67013,37.359755,-97.287694,Belle Plaine,KS,Sumner,Kansas
66868,38.533232,-96.01436,Reading,KS,Lyon,Kansas
67017,37.831767,-97.097363,Benton,KS,Butler,Kansas
66871,38.346908,-95.628088,Waverly,KS,Coffey,Kansas
67019,37.37062,-96.759983,Burden,KS,Cowley,Kansas
66873,38.682093,-96.663865,Wilsey,KS,Morris,Kansas
67020,38.021434,-97.537188,Burrton,KS,Harvey,Kansas
66901,39.551634,-97.656764,Concordia,KS,Cloud,Kansas
67022,37.133257,-97.601664,Caldwell,KS,Sumner,Kansas
66930,39.70438,-97.446521,Agenda,KS,Republic,Kansas
67024,37.130234,-96.444127,Cedar Vale,KS,Chautauqua,Kansas
66932,39.766784,-98.919297,Athol,KS,Smith,Kansas
67026,37.548282,-97.488432,Clearwater,KS,Sedgwick,Kansas
66936,39.784792,-98.218469,Burr Oak,KS,Jewell,Kansas
67028,37.638236,-98.889244,Coats,KS,Pratt,Kansas
66938,39.59127,-97.398639,Clyde,KS,Cloud,Kansas
67031,37.394301,-97.658248,Conway Springs,KS,Sumner,Kansas
66941,39.820964,-98.433369,Esbon,KS,Jewell,Kansas
67035,37.630922,-98.35639,Cunningham,KS,Kingman,Kansas
66943,39.687997,-96.975097,Greenleaf,KS,Washington,Kansas
67037,37.566129,-97.228475,Derby,KS,Sedgwick,Kansas
66945,39.867079,-96.896534,Hanover,KS,Washington,Kansas
67039,37.535867,-96.998807,Douglass,KS,Butler,Kansas
66949,39.671874,-98.147215,Jewell,KS,Jewell,Kansas
67042,37.830491,-96.865969,El Dorado,KS,Butler,Kansas
66952,39.807699,-98.556016,Lebanon,KS,Smith,Kansas
67051,37.139313,-97.458635,Geuda Springs,KS,Sumner,Kansas
66956,39.787529,-98.20595,Mankato,KS,Jewell,Kansas
67053,38.219081,-97.325769,Goessel,KS,Marion,Kansas
66958,39.885808,-97.172061,Morrowville,KS,Washington,Kansas
67055,37.78335,-97.205419,Greenwich,KS,Sedgwick,Kansas
66961,39.827894,-97.650902,Norway,KS,Republic,Kansas
67057,37.076952,-98.751916,Hardtner,KS,Barber,Kansas
66963,39.643012,-98.044991,Randall,KS,Jewell,Kansas
67059,37.612557,-99.192552,Haviland,KS,Kiowa,Kansas
66967,39.788577,-98.673356,Smith Center,KS,Smith,Kansas
67060,37.542404,-97.36324,Haysville,KS,Sedgwick,Kansas
66970,39.935373,-98.035371,Webber,KS,Jewell,Kansas
67062,38.137404,-97.443222,Hesston,KS,Harvey,Kansas
67001,37.779733,-97.636619,Andale,KS,Sedgwick,Kansas
67066,37.75535,-98.756921,Iuka,KS,Pratt,Kansas
67003,37.111488,-98.048121,Anthony,KS,Harper,Kansas
67068,37.596364,-98.130432,Kingman,KS,Kingman,Kansas
67005,37.149582,-96.904215,Arkansas City,KS,Cowley,Kansas
67071,37.264177,-98.818915,Lake City,KS,Barber,Kansas
67009,37.224885,-98.210087,Attica,KS,Harper,Kansas
67073,38.372882,-97.302858,Lehigh,KS,Marion,Kansas
67010,37.674347,-96.970128,Augusta,KS,Butler,Kansas
67101,37.789561,-97.486701,Maize,KS,Sedgwick,Kansas
67012,37.658007,-96.532862,Beaumont,KS,Butler,Kansas
67103,37.268787,-97.556978,Mayfield,KS,Sumner,Kansas
67016,37.886596,-97.516631,Bentley,KS,Sedgwick,Kansas
67105,37.227503,-97.674141,Milan,KS,Sumner,Kansas
67018,37.062263,-97.865887,Bluff City,KS,Harper,Kansas
67107,38.217149,-97.523327,Moundridge,KS,Mcpherson,Kansas
67021,37.777955,-98.931119,Byers,KS,Pratt,Kansas
67109,37.593142,-99.387747,Mullinville,KS,Kiowa,Kansas
67023,37.309434,-96.717001,Cambridge,KS,Cowley,Kansas
67110,37.3732,-97.441654,Mulvane,KS,Sumner,Kansas
67025,37.633711,-97.73513,Cheney,KS,Sedgwick,Kansas
67112,37.471011,-98.391558,Nashville,KS,Kingman,Kansas
67029,37.25486,-99.322574,Coldwater,KS,Comanche,Kansas
67114,38.044857,-97.317279,Newton,KS,Harvey,Kansas
67030,37.77081,-97.545886,Colwich,KS,Sedgwick,Kansas
67118,37.486261,-97.923919,Norwich,KS,Kingman,Kansas
67036,37.299891,-97.86969,Danville,KS,Harper,Kansas
67123,37.937595,-97.038364,Potwin,KS,Butler,Kansas
67038,37.178743,-96.715776,Dexter,KS,Cowley,Kansas
67127,37.200135,-99.482888,Protection,KS,Comanche,Kansas
67041,38.054538,-97.128356,Elbing,KS,Butler,Kansas
67132,37.828375,-96.80597,Rosalia,KS,Butler,Kansas
67045,37.755154,-96.170019,Eureka,KS,Greenwood,Kansas
67134,37.509541,-98.647923,Sawyer,KS,Pratt,Kansas
67047,37.607625,-96.029221,Fall River,KS,Greenwood,Kansas
67138,37.224446,-98.42233,Sharon,KS,Barber,Kansas
67049,37.175377,-97.857243,Freeport,KS,Harper,Kansas
67143,37.357385,-98.91273,Sun City,KS,Barber,Kansas
67050,37.674242,-97.654917,Garden Plain,KS,Sedgwick,Kansas
67147,37.845078,-97.335537,Valley Center,KS,Sedgwick,Kansas
67052,37.663432,-97.579616,Goddard,KS,Sedgwick,Kansas
67149,37.583241,-97.519347,Viola,KS,Sedgwick,Kansas
67054,37.607534,-99.204968,Greensburg,KS,Kiowa,Kansas
67150,37.140233,-98.238653,Waldron,KS,Harper,Kansas
67056,38.02428,-97.509713,Halstead,KS,Harvey,Kansas
67152,37.280877,-97.42223,Wellington,KS,Sumner,Kansas
67058,37.291318,-98.038455,Harper,KS,Harper,Kansas
67154,37.977983,-97.088361,Whitewater,KS,Butler,Kansas
67061,37.114569,-98.410166,Hazelton,KS,Barber,Kansas
67156,37.232126,-96.996334,Winfield,KS,Cowley,Kansas
67063,38.347988,-97.205656,Hillsboro,KS,Marion,Kansas
67202,37.686189,-97.334713,Wichita,KS,Sedgwick,Kansas
67065,37.427542,-98.551564,Isabel,KS,Barber,Kansas
67204,37.787925,-97.381233,Wichita,KS,Sedgwick,Kansas
67067,37.810488,-97.259353,Kechi,KS,Sedgwick,Kansas
67206,37.613954,-97.342752,Wichita,KS,Sedgwick,Kansas
67070,37.138561,-98.503736,Kiowa,KS,Barber,Kansas
67208,37.74451,-97.276421,Wichita,KS,Sedgwick,Kansas
67072,37.606889,-96.658181,Latham,KS,Butler,Kansas
67211,37.661,-97.312573,Wichita,KS,Sedgwick,Kansas
67074,37.66475,-96.748795,Leon,KS,Butler,Kansas
67213,37.668005,-97.36497,Wichita,KS,Sedgwick,Kansas
67102,37.2377,-96.838911,Maple City,KS,Cowley,Kansas
67215,37.626635,-97.425673,Wichita,KS,Sedgwick,Kansas
67104,37.291739,-98.620996,Medicine Lodge,KS,Barber,Kansas
67217,37.643576,-97.392906,Wichita,KS,Sedgwick,Kansas
67106,37.430408,-97.742966,Milton,KS,Sumner,Kansas
67219,37.773805,-97.265034,Wichita,KS,Sedgwick,Kansas
67108,37.823852,-97.637834,Mount Hope,KS,Sedgwick,Kansas
67220,37.766663,-97.280524,Wichita,KS,Sedgwick,Kansas
67111,37.619803,-97.963093,Murdock,KS,Kingman,Kansas
67226,37.774074,-97.212044,Wichita,KS,Sedgwick,Kansas
67117,38.048707,-97.355813,North Newton,KS,Harvey,Kansas
67228,37.774174,-97.171098,Wichita,KS,Sedgwick,Kansas
67119,37.231595,-97.212224,Oxford,KS,Sumner,Kansas
67231,37.556692,-97.410154,Wichita,KS,Sedgwick,Kansas
67120,37.50541,-97.340797,Peck,KS,Sedgwick,Kansas
67233,37.542472,-97.351987,Wichita,KS,Sedgwick,Kansas
67122,37.888276,-96.242059,Piedmont,KS,Greenwood,Kansas
67235,37.714891,-97.499024,Wichita,KS,Sedgwick,Kansas
67124,37.63857,-98.758512,Pratt,KS,Pratt,Kansas
67251,37.693588,-97.480419,Wichita,KS,Sedgwick,Kansas
67128,37.436647,-97.995064,Rago,KS,Kingman,Kansas
67257,37.693588,-97.480419,Wichita,KS,Sedgwick,Kansas
67131,37.441278,-97.005906,Rock,KS,Cowley,Kansas
67259,37.693588,-97.480419,Wichita,KS,Sedgwick,Kansas
67133,37.56297,-97.090019,Rose Hill,KS,Butler,Kansas
67260,37.693588,-97.480419,Wichita,KS,Sedgwick,Kansas
67135,37.955789,-97.473214,Sedgwick,KS,Harvey,Kansas
67275,37.693588,-97.480419,Wichita,KS,Sedgwick,Kansas
67137,37.61705,-96.225157,Severy,KS,Greenwood,Kansas
67277,37.693588,-97.480419,Wichita,KS,Sedgwick,Kansas
67140,37.136607,-97.329247,South Haven,KS,Sumner,Kansas
67301,37.180636,-95.756197,Independence,KS,Montgomery,Kansas
67142,37.491201,-98.209956,Spivey,KS,Kingman,Kansas
67330,37.222616,-95.360819,Altamont,KS,Labette,Kansas
67144,37.905383,-96.85903,Towanda,KS,Butler,Kansas
67332,37.045463,-95.229916,Bartlett,KS,Labette,Kansas
67146,37.387823,-97.117926,Udall,KS,Cowley,Kansas
67334,37.026243,-96.178281,Chautauqua,KS,Chautauqua,Kansas
67151,38.123189,-97.244464,Walton,KS,Harvey,Kansas
67336,37.04542,-95.218047,Chetopa,KS,Labette,Kansas
67155,37.191758,-99.272769,Wilmore,KS,Comanche,Kansas
67341,37.220501,-95.434853,Dennis,KS,Labette,Kansas
67159,37.449631,-98.3057,Zenda,KS,Kingman,Kansas
67345,37.383228,-96.272149,Elk Falls,KS,Elk,Kansas
67201,37.651974,-97.258997,Wichita,KS,Sedgwick,Kansas
67347,37.092548,-95.94175,Havana,KS,Montgomery,Kansas
67203,37.706514,-97.395351,Wichita,KS,Sedgwick,Kansas
67349,37.419933,-96.278611,Howard,KS,Elk,Kansas
67205,37.773675,-97.444035,Wichita,KS,Sedgwick,Kansas
67352,37.374756,-96.13358,Longton,KS,Elk,Kansas
67207,37.671048,-97.217907,Wichita,KS,Sedgwick,Kansas
67354,37.215113,-95.422081,Mound Valley,KS,Labette,Kansas
67209,37.666579,-97.435012,Wichita,KS,Sedgwick,Kansas
67356,37.18919,-95.242611,Oswego,KS,Labette,Kansas
67210,37.615901,-97.247359,Wichita,KS,Sedgwick,Kansas
67361,37.134351,-96.219212,Sedan,KS,Chautauqua,Kansas
67212,37.701795,-97.435443,Wichita,KS,Sedgwick,Kansas
67363,37.328119,-95.71697,Sycamore,KS,Montgomery,Kansas
67214,37.706143,-97.319593,Wichita,KS,Sedgwick,Kansas
67402,38.78359,-97.650446,Salina,KS,Saline,Kansas
67216,37.605237,-97.314573,Wichita,KS,Sedgwick,Kansas
67417,39.45212,-97.529562,Aurora,KS,Cloud,Kansas
67218,37.668282,-97.280784,Wichita,KS,Sedgwick,Kansas
67420,39.441631,-98.119189,Beloit,KS,Mitchell,Kansas
67221,37.628158,-97.26626,Mcconnell Afb,KS,Sedgwick,Kansas
67422,39.019928,-97.622108,Bennington,KS,Ottawa,Kansas
67223,37.73674,-97.499,Wichita,KS,Sedgwick,Kansas
67428,38.392631,-97.426953,Canton,KS,Mcpherson,Kansas
67227,37.62812,-97.491566,Wichita,KS,Sedgwick,Kansas
67431,38.972672,-97.018914,Chapman,KS,Dickinson,Kansas
67230,37.679502,-97.171332,Wichita,KS,Sedgwick,Kansas
67437,39.449456,-98.581432,Downs,KS,Osborne,Kansas
67232,37.639491,-97.171372,Wichita,KS,Sedgwick,Kansas
