Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US39065,39065,"Hardin County, Ohio",31986,*****
0500000US39067,39067,"Harrison County, Ohio",15818,*****
0500000US39069,39069,"Henry County, Ohio",28246,*****
0500000US39071,39071,"Highland County, Ohio",43454,*****
0500000US39073,39073,"Hocking County, Ohio",29372,*****
0500000US39075,39075,"Holmes County, Ohio",42501,*****
0500000US39077,39077,"Huron County, Ohio",59628,*****
0500000US39079,39079,"Jackson County, Ohio",33134,*****
0500000US39081,39081,"Jefferson County, Ohio",69343,*****
0500000US39083,39083,"Knox County, Ohio",60791,*****
0500000US39085,39085,"Lake County, Ohio",229873,*****
0500000US39087,39087,"Lawrence County, Ohio",62441,*****
0500000US39089,39089,"Licking County, Ohio",166135,*****
0500000US39091,39091,"Logan County, Ohio",45816,*****
0500000US39093,39093,"Lorain County, Ohio",301108,*****
0500000US39095,39095,"Lucas County, Ohio",441198,*****
0500000US39097,39097,"Madison County, Ohio",43213,*****
0500000US39099,39099,"Mahoning County, Ohio",238352,*****
0500000US39101,39101,"Marion County, Ohio",66514,*****
0500000US39103,39103,"Medina County, Ohio",172334,*****
0500000US39105,39105,"Meigs County, Ohio",23664,*****
0500000US39107,39107,"Mercer County, Ohio",40866,*****
0500000US39109,39109,"Miami County, Ohio",102657,*****
0500000US39111,39111,"Monroe County, Ohio",14679,*****
0500000US39113,39113,"Montgomery County, Ohio",535626,*****
0500000US39115,39115,"Morgan County, Ohio",15042,*****
0500000US39117,39117,"Morrow County, Ohio",34895,*****
0500000US39119,39119,"Muskingum County, Ohio",85996,*****
0500000US39121,39121,"Noble County, Ohio",14643,*****
0500000US39123,39123,"Ottawa County, Ohio",41445,*****
0500000US39125,39125,"Paulding County, Ohio",19522,*****
0500000US39127,39127,"Perry County, Ohio",36086,*****
0500000US39129,39129,"Pickaway County, Ohio",55795,*****
0500000US39131,39131,"Pike County, Ohio",28652,*****
0500000US39133,39133,"Portage County, Ohio",161178,*****
0500000US39135,39135,"Preble County, Ohio",42240,*****
0500000US39137,39137,"Putnam County, Ohio",34445,*****
0500000US39139,39139,"Richland County, Ohio",124286,*****
0500000US39141,39141,"Ross County, Ohio",77741,*****
0500000US39143,39143,"Sandusky County, Ohio",60842,*****
0500000US39145,39145,"Scioto County, Ohio",79122,*****
0500000US39147,39147,"Seneca County, Ohio",56630,*****
0500000US39149,39149,"Shelby County, Ohio",49359,*****
0500000US39151,39151,"Stark County, Ohio",375593,*****
0500000US39153,39153,"Summit County, Ohio",541788,*****
0500000US39155,39155,"Trumbull County, Ohio",209942,*****
0500000US39157,39157,"Tuscarawas County, Ohio",92532,*****
0500000US39159,39159,"Union County, Ohio",52153,*****
0500000US39161,39161,"Van Wert County, Ohio",28808,*****
0500000US39163,39163,"Vinton County, Ohio",13397,*****
0500000US39165,39165,"Warren County, Ohio",213146,*****
0500000US39167,39167,"Washington County, Ohio",61751,*****
0500000US39169,39169,"Wayne County, Ohio",114644,*****
0500000US39171,39171,"Williams County, Ohio",37779,*****
0500000US39173,39173,"Wood County, Ohio",126254,*****
0500000US39175,39175,"Wyandot County, Ohio",22626,*****
0500000US40001,40001,"Adair County, Oklahoma",22470,*****
0500000US40003,40003,"Alfalfa County, Oklahoma",5631,*****
0500000US40005,40005,"Atoka County, Oklahoma",14133,*****
0500000US40007,40007,"Beaver County, Oklahoma",5587,*****
0500000US40009,40009,"Beckham County, Oklahoma",22519,*****
0500000US40011,40011,"Blaine County, Oklahoma",10651,*****
0500000US40013,40013,"Bryan County, Oklahoma",42494,*****
0500000US40015,40015,"Caddo County, Oklahoma",29403,*****
0500000US40017,40017,"Canadian County, Oklahoma",116299,*****
0500000US40019,40019,"Carter County, Oklahoma",47603,*****
0500000US40021,40021,"Cherokee County, Oklahoma",47165,*****
0500000US40023,40023,"Choctaw County, Oklahoma",15172,*****
0500000US40025,40025,"Cimarron County, Oklahoma",2451,*****
0500000US40027,40027,"Cleveland County, Oklahoma",256550,*****
0500000US40029,40029,"Coal County, Oklahoma",5906,*****
0500000US40031,40031,"Comanche County, Oklahoma",123101,*****
0500000US40033,40033,"Cotton County, Oklahoma",6171,*****
0500000US40035,40035,"Craig County, Oklahoma",14922,*****
0500000US40037,40037,"Creek County, Oklahoma",69934,*****
0500000US40039,40039,"Custer County, Oklahoma",27583,*****
0500000US40041,40041,"Delaware County, Oklahoma",41332,*****
0500000US40043,40043,"Dewey County, Oklahoma",4775,*****
0500000US40045,40045,"Ellis County, Oklahoma",4095,*****
0500000US40047,40047,"Garfield County, Oklahoma",60272,*****
0500000US40049,40049,"Garvin County, Oklahoma",27471,*****
0500000US40051,40051,"Grady County, Oklahoma",52451,*****
0500000US40053,40053,"Grant County, Oklahoma",4536,*****
0500000US40055,40055,"Greer County, Oklahoma",6185,*****
0500000US40057,40057,"Harmon County, Oklahoma",2888,*****
0500000US40059,40059,"Harper County, Oklahoma",3672,*****
0500000US40061,40061,"Haskell County, Oklahoma",12761,*****
0500000US40063,40063,"Hughes County, Oklahoma",13762,*****
0500000US40065,40065,"Jackson County, Oklahoma",26275,*****
0500000US40067,40067,"Jefferson County, Oklahoma",6445,*****
0500000US40069,40069,"Johnston County, Oklahoma",10938,*****
0500000US40071,40071,"Kay County, Oklahoma",46288,*****
0500000US40073,40073,"Kingfisher County, Oklahoma",14965,*****
0500000US40075,40075,"Kiowa County, Oklahoma",9421,*****
0500000US40077,40077,"Latimer County, Oklahoma",11099,*****
0500000US40079,40079,"Le Flore County, Oklahoma",50056,*****
0500000US40081,40081,"Lincoln County, Oklahoma",34106,*****
0500000US40083,40083,"Logan County, Oklahoma",41982,*****
0500000US40085,40085,"Love County, Oklahoma",9404,*****
0500000US40087,40087,"McClain County, Oklahoma",34471,*****
0500000US40089,40089,"McCurtain County, Oklahoma",33144,*****
0500000US40091,40091,"McIntosh County, Oklahoma",20266,*****
0500000US40093,40093,"Major County, Oklahoma",7563,*****
0500000US40095,40095,"Marshall County, Oklahoma",15774,*****
0500000US40097,40097,"Mayes County, Oklahoma",41162,*****
0500000US40099,40099,"Murray County, Oklahoma",13460,*****
0500000US40101,40101,"Muskogee County, Oklahoma",70635,*****
0500000US40103,40103,"Noble County, Oklahoma",11540,*****
0500000US40105,40105,"Nowata County, Oklahoma",10627,*****
0500000US40107,40107,"Okfuskee County, Oklahoma",12203,*****
0500000US40109,40109,"Oklahoma County, Oklahoma",721088,*****
0500000US40111,40111,"Okmulgee County, Oklahoma",39770,*****
0500000US40113,40113,"Osage County, Oklahoma",47650,*****
0500000US40115,40115,"Ottawa County, Oklahoma",31940,*****
0500000US40117,40117,"Pawnee County, Oklahoma",16573,*****
0500000US40119,40119,"Payne County, Oklahoma",77125,*****
0500000US40121,40121,"Pittsburg County, Oklahoma",45570,*****
0500000US40123,40123,"Pontotoc County, Oklahoma",37438,*****
0500000US40125,40125,"Pottawatomie County, Oklahoma",69676,*****
0500000US40127,40127,"Pushmataha County, Oklahoma",11449,*****
0500000US40129,40129,"Roger Mills County, Oklahoma",3678,*****
0500000US40131,40131,"Rogers County, Oklahoma",87031,*****
0500000US40133,40133,"Seminole County, Oklahoma",25394,*****
0500000US40135,40135,"Sequoyah County, Oklahoma",41945,*****
0500000US40137,40137,"Stephens County, Oklahoma",44848,*****
0500000US40139,40139,"Texas County, Oklahoma",20620,*****
0500000US40141,40141,"Tillman County, Oklahoma",7981,*****
0500000US40143,40143,"Tulsa County, Oklahoma",602692,*****
0500000US40145,40145,"Wagoner County, Oklahoma",73067,*****
0500000US40147,40147,"Washington County, Oklahoma",51112,*****
0500000US40149,40149,"Washita County, Oklahoma",11616,*****
0500000US40151,40151,"Woods County, Oklahoma",8741,*****
0500000US40153,40153,"Woodward County, Oklahoma",20232,*****
0500000US41001,41001,"Baker County, Oregon",16092,*****
0500000US41003,41003,"Benton County, Oregon",85501,*****
0500000US41005,41005,"Clackamas County, Oregon",377206,*****
0500000US41007,41007,"Clatsop County, Oregon",37068,*****
0500000US41009,41009,"Columbia County, Oregon",49317,*****
0500000US41011,41011,"Coos County, Oregon",62937,*****
0500000US41013,41013,"Crook County, Oregon",21102,*****
0500000US41015,41015,"Curry County, Oregon",22344,*****
0500000US41017,41017,"Deschutes County, Oregon",158884,*****
0500000US41019,41019,"Douglas County, Oregon",107391,*****
0500000US41021,41021,"Gilliam County, Oregon",1904,*****
0500000US41023,41023,"Grant County, Oregon",7366,*****
0500000US41025,41025,"Harney County, Oregon",7359,*****
0500000US41027,41027,"Hood River County, Oregon",22207,*****
0500000US41029,41029,"Jackson County, Oregon",203613,*****
0500000US41031,41031,"Jefferson County, Oregon",21746,*****
0500000US41033,41033,"Josephine County, Oregon",82636,*****
0500000US41035,41035,"Klamath County, Oregon",66350,*****
0500000US41037,41037,"Lake County, Oregon",7886,*****
0500000US41039,41039,"Lane County, Oregon",351794,*****
0500000US41041,41041,"Lincoln County, Oregon",45992,*****
0500000US41043,41043,"Linn County, Oregon",116871,*****
0500000US41045,41045,"Malheur County, Oregon",31057,*****
0500000US41047,41047,"Marion County, Oregon",315391,*****
0500000US41049,41049,"Morrow County, Oregon",11146,*****
0500000US41051,41051,"Multnomah County, Oregon",737110,*****
0500000US41053,41053,"Polk County, Oregon",75448,*****
0500000US41055,41055,"Sherman County, Oregon",1865,85
0500000US41057,41057,"Tillamook County, Oregon",25254,*****
0500000US41059,41059,"Umatilla County, Oregon",75846,*****
0500000US41061,41061,"Union County, Oregon",25670,*****
0500000US41063,41063,"Wallowa County, Oregon",6938,*****
0500000US41065,41065,"Wasco County, Oregon",25113,*****
0500000US41067,41067,"Washington County, Oregon",531818,*****
0500000US41069,41069,"Wheeler County, Oregon",1287,85
0500000US41071,41071,"Yamhill County, Oregon",99119,*****
0500000US42001,42001,"Adams County, Pennsylvania",101352,*****
0500000US42003,42003,"Allegheny County, Pennsylvania",1224772,*****
0500000US42005,42005,"Armstrong County, Pennsylvania",68942,*****
0500000US42007,42007,"Beaver County, Pennsylvania",170614,*****
0500000US42009,42009,"Bedford County, Pennsylvania",49680,*****
0500000US42011,42011,"Berks County, Pennsylvania",411094,*****
0500000US42013,42013,"Blair County, Pennsylvania",127133,*****
0500000US42015,42015,"Bradford County, Pennsylvania",62628,*****
0500000US42017,42017,"Bucks County, Pennsylvania",625485,*****
0500000US42019,42019,"Butler County, Pennsylvania",183946,*****
0500000US42021,42021,"Cambria County, Pennsylvania",143305,*****
0500000US42023,42023,"Cameron County, Pennsylvania",5058,*****
0500000US42025,42025,"Carbon County, Pennsylvania",65101,*****
0500000US42027,42027,"Centre County, Pennsylvania",153758,*****
0500000US42029,42029,"Chester County, Pennsylvania",499548,*****
0500000US42031,42031,"Clarion County, Pennsylvania",39991,*****
0500000US42033,42033,"Clearfield County, Pennsylvania",81668,*****
0500000US42035,42035,"Clinton County, Pennsylvania",39261,*****
0500000US42037,42037,"Columbia County, Pennsylvania",66984,*****
0500000US42039,42039,"Crawford County, Pennsylvania",88492,*****
0500000US42041,42041,"Cumberland County, Pennsylvania",235314,*****
0500000US42043,42043,"Dauphin County, Pennsylvania",267891,*****
0500000US42045,42045,"Delaware County, Pennsylvania",558874,*****
0500000US42047,42047,"Elk County, Pennsylvania",31981,*****
0500000US42049,42049,"Erie County, Pennsylvania",280181,*****
0500000US42051,42051,"Fayette County, Pennsylvania",136914,*****
0500000US42053,42053,"Forest County, Pennsylvania",7664,*****
0500000US42055,42055,"Franklin County, Pennsylvania",149554,*****
0500000US42057,42057,"Fulton County, Pennsylvania",14829,*****
0500000US42059,42059,"Greene County, Pennsylvania",38614,*****
0500000US42061,42061,"Huntingdon County, Pennsylvania",45931,*****
0500000US42063,42063,"Indiana County, Pennsylvania",88648,*****
0500000US42065,42065,"Jefferson County, Pennsylvania",45051,*****
0500000US42067,42067,"Juniata County, Pennsylvania",24664,*****
0500000US42069,42069,"Lackawanna County, Pennsylvania",214353,*****
0500000US42071,42071,"Lancaster County, Pennsylvania",519913,*****
0500000US42073,42073,"Lawrence County, Pennsylvania",90885,*****
0500000US42075,42075,"Lebanon County, Pennsylvania",133578,*****
0500000US42077,42077,"Lehigh County, Pennsylvania",350165,*****
0500000US42079,42079,"Luzerne County, Pennsylvania",320555,*****
0500000US42081,42081,"Lycoming County, Pennsylvania",116447,*****
0500000US42083,42083,"McKean County, Pennsylvania",43451,*****
0500000US42085,42085,"Mercer County, Pennsylvania",116474,*****
0500000US42087,42087,"Mifflin County, Pennsylvania",46694,*****
0500000US42089,42089,"Monroe County, Pennsylvania",169346,*****
0500000US42091,42091,"Montgomery County, Pennsylvania",799886,*****
0500000US42093,42093,"Montour County, Pennsylvania",18243,*****
0500000US42095,42095,"Northampton County, Pennsylvania",297519,*****
0500000US42097,42097,"Northumberland County, Pennsylvania",94441,*****
0500000US42099,42099,"Perry County, Pennsylvania",45791,*****
0500000US42101,42101,"Philadelphia County, Pennsylvania",1525811,*****
0500000US42103,42103,"Pike County, Pennsylvania",57437,*****
0500000US42105,42105,"Potter County, Pennsylvania",17466,*****
0500000US42107,42107,"Schuylkill County, Pennsylvania",147935,*****
0500000US42109,42109,"Snyder County, Pennsylvania",39620,*****
0500000US42111,42111,"Somerset County, Pennsylvania",77638,*****
0500000US42113,42113,"Sullivan County, Pennsylvania",6453,*****
0500000US42115,42115,"Susquehanna County, Pennsylvania",43171,*****
0500000US42117,42117,"Tioga County, Pennsylvania",42081,*****
0500000US42119,42119,"Union County, Pennsylvania",44944,*****
0500000US42121,42121,"Venango County, Pennsylvania",54865,*****
0500000US42123,42123,"Warren County, Pennsylvania",41613,*****
0500000US42125,42125,"Washington County, Pennsylvania",207916,*****
0500000US42127,42127,"Wayne County, Pennsylvania",52299,*****
0500000US42129,42129,"Westmoreland County, Pennsylvania",364877,*****
0500000US42131,42131,"Wyoming County, Pennsylvania",28221,*****
0500000US42133,42133,"York County, Pennsylvania",434579,*****
